简历ID,岗位ID,数据集
R476,J5094,valid
R476,J5095,valid
R476,J5096,train
R476,J5097,test
R476,J5098,train
R476,J5099,train
R476,J5100,test
R476,J5101,train
R476,J5102,train
R476,J5103,train
R476,J5104,valid
R476,J5105,train
R476,J5106,train
R476,J5107,train
R476,J5108,train
R476,J5109,train
R476,J5110,train
R476,J5111,train
R476,J5112,train
R476,J5113,train
R476,J5114,valid
R476,J5115,train
R476,J5116,train
R476,J5117,train
R476,J5118,train
R476,J5119,test
R476,J5120,train
R476,J5121,train
R476,J5122,train
R476,J5123,train
R476,J5124,train
R476,J5125,train
R476,J5126,train
R476,J5127,valid
R476,J5128,train
R476,J5129,train
R476,J5130,train
R476,J5131,train
R476,J5132,valid
R476,J5133,valid
R476,J5134,train
R476,J5135,train
R476,J5136,train
R476,J5137,valid
R476,J5138,test
R476,J5139,test
R476,J5140,train
R476,J5141,train
R476,J5142,train
R476,J5143,train
R476,J5144,train
R476,J5145,train
R476,J5146,train
R476,J5147,train
R476,J5148,test
R476,J5149,train
R476,J5150,train
R476,J5151,train
R476,J5152,train
R476,J5153,train
R476,J5154,train
R476,J5155,train
R476,J5156,train
R476,J5157,train
R476,J5158,test
R476,J5159,train
R476,J5160,train
R476,J5161,train
R476,J5162,train
R476,J5163,test
R476,J5164,train
R476,J5165,train
R476,J5166,train
R476,J5167,train
R476,J5168,train
R476,J5169,train
R476,J5170,train
R476,J5171,valid
R476,J5172,train
R476,J5173,train
R476,J5174,train
R476,J5175,train
R476,J5176,train
R476,J5177,valid
R476,J5178,valid
R476,J5179,test
R476,J5180,train
R476,J5181,train
R476,J5182,test
R476,J5183,train
R476,J5184,train
R476,J5185,train
R476,J5186,train
R476,J5187,train
R476,J5188,train
R476,J5189,train
R476,J5190,train
R476,J5191,train
R476,J5192,valid
R476,J5193,train
R476,J5194,train
R476,J5195,train
R476,J5196,test
R476,J5197,train
R476,J5198,train
R476,J5199,train
R476,J5200,train
R476,J5201,train
R476,J5202,valid
R476,J5203,train
R476,J5204,train
R476,J5205,train
R476,J5206,train
R476,J5207,train
R476,J5208,train
R476,J5209,train
R476,J5210,train
R476,J5211,train
R476,J5212,test
R476,J5213,train
R476,J5214,test
R476,J5215,train
R476,J5216,test
R476,J5217,train
R476,J5218,valid
R476,J5219,valid
R476,J5220,train
R476,J5221,train
R476,J5222,test
R476,J5223,train
R476,J5224,train
R476,J5225,train
R476,J5226,train
R476,J5227,train
R476,J5228,train
R476,J5229,train
R476,J5230,train
R476,J5231,valid
R476,J5232,train
R476,J5233,train
R476,J5234,train
R476,J5235,train
R476,J5236,train
R476,J5237,train
R476,J5238,train
R476,J5239,train
R476,J5240,train
R476,J5241,train
R476,J5242,train
R476,J5243,train
R476,J5244,test
R476,J5245,train
R476,J5246,train
R476,J5247,test
R476,J5248,valid
R476,J5249,train
R476,J5250,train
R476,J5251,train
R476,J5252,train
R476,J5253,test
R476,J5254,train
R476,J5255,train
R476,J5256,valid
R476,J5257,train
R476,J5258,train
R476,J5259,train
R476,J5260,train
R476,J5261,valid
R476,J5262,train
R476,J5263,test
R476,J5264,valid
R476,J5265,train
R476,J5266,train
R476,J5267,train
R476,J5268,train
R476,J5269,train
R476,J5270,valid
R476,J5271,train
R476,J5272,train
R476,J5273,train
R476,J5274,valid
R476,J5275,train
R476,J5276,train
R476,J5277,valid
R476,J5278,train
R476,J5279,train
R476,J5280,test
R476,J5281,valid
R476,J5282,train
R476,J5283,train
R476,J5284,train
R476,J5285,train
R476,J5286,train
R476,J5287,train
R476,J5288,valid
R476,J5289,train
R476,J5290,valid
R476,J5291,train
R476,J5292,train
R476,J5293,train
R476,J5294,train
R476,J5295,train
R476,J5296,valid
R476,J5297,train
R476,J5298,train
R476,J5299,train
R476,J5300,train
R476,J5301,train
R476,J5302,train
R476,J5303,train
R476,J5304,train
R476,J5305,train
R476,J5306,valid
R476,J5307,train
R476,J5308,valid
R476,J5309,train
R476,J5310,train
R476,J5311,train
R476,J5312,train
R476,J5313,train
R476,J5314,train
R476,J5315,train
R476,J5316,test
R476,J5317,train
R476,J5318,train
R476,J5319,train
R476,J5320,train
R476,J5321,valid
R476,J5322,train
R476,J5323,train
R476,J5324,train
R476,J5325,train
R476,J5326,train
R476,J5327,train
R476,J5328,valid
R476,J5329,train
R476,J5330,train
R476,J5331,train
R476,J5332,valid
R476,J5333,train
R476,J5334,train
R476,J5335,train
R476,J5336,valid
R476,J5337,test
R476,J5338,train
R476,J5339,valid
R476,J5340,train
R476,J5341,train
R476,J5342,train
R476,J5343,train
R476,J5344,valid
R476,J5345,train
R476,J5346,valid
R476,J5347,test
R476,J5348,train
R476,J5349,test
R476,J5350,train
R476,J5351,valid
R476,J5352,valid
R476,J5353,valid
R476,J5354,train
R476,J5355,train
R476,J5356,train
R476,J5357,train
R476,J5358,test
R476,J5359,train
R476,J5360,train
R476,J5361,train
R476,J5362,train
R476,J5363,train
R476,J5364,test
R476,J5365,train
R476,J5366,test
R476,J5367,train
R476,J5368,train
R476,J5369,train
R476,J5370,valid
R476,J5371,train
R476,J5372,train
R476,J5373,train
R476,J5374,train
R476,J5375,test
R476,J5376,test
R476,J5377,test
R476,J5378,train
R476,J5379,train
R476,J5380,train
R476,J5381,train
R476,J5382,valid
R476,J5383,test
R476,J5384,train
R476,J5385,valid
R476,J5386,train
R476,J5387,train
R476,J5388,test
R476,J5389,train
R476,J5390,train
R476,J5391,train
R476,J5392,train
R476,J5393,valid
R476,J5394,valid
R476,J5395,train
R476,J5396,train
R476,J5397,train
R476,J5398,train
R476,J5399,train
R476,J5400,valid
R476,J5401,train
R476,J5402,train
R476,J5403,train
R476,J5404,train
R476,J5405,train
R476,J5406,train
R476,J5407,valid
R476,J5408,test
R476,J5409,train
R476,J5410,train
R476,J5411,train
R476,J5412,test
R476,J5413,test
R476,J5414,test
R476,J5415,valid
R476,J5416,train
R476,J5417,train
R476,J5418,train
R476,J5419,test
R476,J5420,train
R476,J5421,train
R476,J5422,train
R476,J5423,valid
R476,J5424,valid
R476,J5425,train
R476,J5426,train
R476,J5427,train
R476,J5428,test
R476,J5429,train
R476,J5430,train
R476,J5431,train
R476,J5432,valid
R476,J5433,train
R476,J5434,valid
R476,J5435,train
R476,J5436,train
R476,J5437,train
R476,J5438,train
R476,J5439,train
R476,J5440,train
R476,J5441,train
R476,J5442,train
R476,J5443,train
R476,J5444,train
R476,J5445,train
R476,J5446,train
R476,J5447,valid
R476,J5448,valid
R476,J5449,train
R476,J5450,train
R476,J5451,valid
R476,J5452,train
R476,J5453,test
R476,J5454,train
R476,J5455,train
R476,J5456,train
R476,J5457,train
R476,J5458,train
R476,J5459,valid
R476,J5460,valid
R476,J5461,valid
R476,J5462,valid
R476,J5463,train
R476,J5464,valid
R476,J5465,valid
R476,J5466,train
R476,J5467,train
R476,J5468,train
R476,J5469,train
R476,J5470,train
R476,J5471,valid
R476,J5472,valid
R476,J5473,train
R476,J5474,train
R476,J5475,train
R476,J5476,valid
R476,J5477,test
R476,J5478,train
R476,J5479,valid
R476,J5480,train
R476,J5481,test
R476,J5482,train
R476,J5483,valid
R476,J5484,train
R476,J5485,valid
R476,J5486,train
R476,J5487,train
R476,J5488,train
R476,J5489,train
R476,J5490,test
R476,J5491,test
R476,J5492,valid
R476,J5493,train
R476,J5494,train
R476,J5495,valid
R476,J5496,train
R476,J5497,test
R476,J5498,train
R476,J5499,train
R476,J5500,valid
R476,J5501,train
R476,J5502,train
R476,J5503,train
R476,J5504,train
R476,J5505,train
R476,J5506,test
R476,J5507,train
R476,J5508,train
R476,J5509,train
R476,J5510,test
R476,J5511,test
R476,J5512,test
R476,J5513,train
R476,J5514,train
R476,J5515,train
R476,J5516,train
R476,J5517,test
R476,J5518,train
R476,J5519,test
R476,J5520,train
R476,J5521,train
R476,J5522,train
R476,J5523,train
R476,J5524,test
R476,J5525,train
R476,J5526,train
R476,J5527,train
R476,J5528,train
R476,J5529,train
R476,J5530,train
R476,J5531,train
R476,J5532,train
R476,J5533,train
R476,J5534,train
R476,J5535,train
R476,J5536,train
R476,J5537,train
R476,J5538,train
R476,J5539,test
R476,J5540,valid
R476,J5541,train
R476,J5542,train
R476,J5543,test
R476,J5544,train
R476,J5545,test
R476,J5546,train
R476,J5547,train
R476,J5548,train
R476,J5549,train
R476,J5550,train
R476,J5551,train
R476,J5552,train
R476,J5553,valid
R476,J5554,test
R476,J5555,train
R476,J5556,train
R476,J5557,train
R476,J5558,train
R476,J5559,test
R476,J5560,train
R476,J5561,train
R476,J5562,test
R476,J5563,valid
R476,J5564,train
R476,J5565,train
R476,J5566,valid
R476,J5567,train
R476,J5568,train
R476,J5569,train
R476,J5570,train
R476,J5571,train
R476,J5572,test
R476,J5573,train
R476,J5574,test
R476,J5575,train
R476,J5576,train
R476,J5577,train
R476,J5578,train
R476,J5579,train
R476,J5580,train
R476,J5581,train
R476,J5582,train
R476,J5583,train
R476,J5584,train
R476,J5585,train
R476,J5586,train
R476,J5587,train
R476,J5588,train
R476,J5589,train
R476,J5590,train
R476,J5591,train
R476,J5592,train
R476,J5593,train
R476,J5594,test
R476,J5595,train
R476,J5596,train
R476,J5597,train
R476,J5598,train
R476,J5599,train
R476,J5600,train
R476,J5601,train
R476,J5602,test
R476,J5603,train
R476,J5604,train
R476,J5605,train
R476,J5606,train
R476,J5607,train
R476,J5608,train
R476,J5609,train
R476,J5610,train
R476,J5611,train
R476,J5612,train
R476,J5613,test
R476,J5614,train
R476,J5615,valid
R476,J5616,train
R476,J5617,test
R476,J5618,train
R476,J5619,train
R476,J5620,train
R476,J5621,train
R476,J5622,train
R476,J5623,valid
R476,J5624,test
R476,J5625,train
R476,J5626,train
R476,J5627,test
R476,J5628,train
R476,J5629,test
R476,J5630,test
R476,J5631,test
R476,J5632,test
R476,J5633,train
R476,J5634,train
R476,J5635,train
R476,J5636,test
R476,J5637,train
R476,J5638,train
R476,J5639,train
R476,J5640,train
R476,J5641,test
R476,J5642,train
R476,J5643,valid
R476,J5644,train
R476,J5645,train
R476,J5646,test
R476,J5647,test
R476,J5648,train
R476,J5649,train
R476,J5650,test
R476,J5651,test
R476,J5652,train
R476,J5653,train
R476,J5654,train
R476,J5655,valid
R476,J5656,valid
R476,J5657,train
R476,J5658,train
R476,J5659,train
R476,J5660,test
R476,J5661,train
R476,J5662,train
R476,J5663,train
R476,J5664,train
R476,J5665,train
R476,J5666,test
R476,J5667,train
R476,J5668,train
R476,J5669,test
R476,J5670,train
R476,J5671,valid
R476,J5672,train
R476,J5673,train
R476,J5674,valid
R476,J5675,test
R476,J5676,train
R476,J5677,valid
R476,J5678,train
R476,J5679,train
R476,J5680,train
R476,J5681,train
R476,J5682,valid
R476,J5683,train
R476,J5684,train
R476,J5685,train
R476,J5686,train
R476,J5687,test
R476,J5688,valid
R476,J5689,train
R476,J5690,train
R476,J5691,test
R476,J5692,test
R476,J5693,test
R476,J5694,valid
R476,J5695,train
R476,J5696,valid
R476,J5697,valid
R476,J5698,valid
R476,J5699,test
R476,J5700,train
R476,J5701,train
R476,J5702,train
R476,J5703,train
R476,J5704,test
R476,J5705,train
R476,J5706,train
R476,J5707,test
R476,J5708,train
R476,J5709,train
R476,J5710,valid
R476,J5711,train
R476,J5712,train
R476,J5713,train
R476,J5714,train
R476,J5715,train
R476,J5716,train
R476,J5717,train
R476,J5718,train
R476,J5719,train
R476,J5720,test
R476,J5721,train
R476,J5722,test
R476,J5723,train
R476,J5724,train
R476,J5725,train
R476,J5726,test
R476,J5727,test
R476,J5728,valid
R476,J5729,train
R476,J5730,test
R476,J5731,test
R476,J5732,train
R476,J5733,train
R476,J5734,train
R476,J5735,test
R476,J5736,train
R476,J5737,train
R476,J5738,test
R476,J5739,valid
R476,J5740,train
R476,J5741,test
R476,J5742,train
R476,J5743,train
R476,J5744,train
R476,J5745,train
R476,J5746,train
R476,J5747,train
R476,J5748,train
R476,J5749,valid
R476,J5750,test
R476,J5751,valid
R476,J5752,train
R476,J5753,test
R476,J5754,test
R476,J5755,train
R476,J5756,train
R476,J5757,train
R476,J5758,valid
R476,J5759,train
R476,J5760,train
R476,J5761,train
R476,J5762,train
R476,J5763,train
R476,J5764,test
R476,J5765,train
R476,J5766,train
R476,J5767,train
R476,J5768,train
R476,J5769,valid
R476,J5770,train
R476,J5771,train
R476,J5772,train
R476,J5773,train
R476,J5774,train
R476,J5775,train
R476,J5776,train
R476,J5777,valid
R476,J5778,valid
R476,J5779,test
R476,J5780,train
R476,J5781,valid
R476,J5782,train
R476,J5783,train
R476,J5784,valid
R476,J5785,train
R476,J5786,train
R476,J5787,train
R476,J5788,train
R476,J5789,train
R476,J5790,train
R476,J5791,train
R476,J5792,train
R476,J5793,train
R476,J5794,test
R476,J5795,train
R476,J5796,train
R476,J5797,test
R476,J5798,train
R476,J5799,train
R476,J5800,train
R476,J5801,train
R476,J5802,valid
R476,J5803,train
R476,J5804,train
R476,J5805,valid
R476,J5806,test
R476,J5807,train
R476,J5808,train
R476,J5809,train
R476,J5810,valid
R476,J5811,train
R476,J5812,train
R476,J5813,train
R476,J5814,test
R476,J5815,train
R476,J5816,train
R476,J5817,train
R476,J5818,train
R476,J5819,train
R476,J5820,train
R476,J5821,test
R476,J5822,train
R476,J5823,train
R476,J5824,train
R476,J5825,train
R476,J5826,test
R476,J5827,train
R476,J5828,train
R476,J5829,valid
R476,J5830,train
R476,J5831,train
R476,J5832,train
R476,J5833,valid
R476,J5834,train
R476,J5835,train
R476,J5836,train
R476,J5837,train
R476,J5838,train
R476,J5839,train
R476,J5840,train
R476,J5841,train
R476,J5842,test
R476,J5843,test
R476,J5844,train
R476,J5845,valid
R476,J5846,test
R476,J5847,train
R476,J5848,train
R476,J5849,train
R476,J5850,valid
R476,J5851,train
R476,J5852,valid
R476,J5853,test
R476,J5854,train
R476,J5855,train
R476,J5856,test
R476,J5857,train
R476,J5858,train
R476,J5859,train
R476,J5860,train
R476,J5861,test
R476,J5862,valid
R476,J5863,valid
R476,J5864,train
R476,J5865,train
R476,J5866,train
R476,J5867,train
R476,J5868,train
R476,J5869,valid
R476,J5870,train
R476,J5871,train
R476,J5872,train
R476,J5873,train
R476,J5874,train
R476,J5875,train
R476,J5876,train
R476,J5877,train
R476,J5878,train
R476,J5879,train
R476,J5880,train
R476,J5881,train
R476,J5882,train
R476,J5883,train
R476,J5884,train
R476,J5885,train
R476,J5886,train
R476,J5887,valid
R476,J7553,train
R476,J4706,train
R476,J3917,train
R476,J1687,train
R476,J3035,train
R476,J1648,train
R476,J1553,train
R476,J8693,train
R476,J7415,train
R476,J0099,train
R476,J0399,train
R476,J0598,test
R476,J3401,train
R476,J2368,train
R476,J6871,train
R476,J4431,train
R476,J2211,train
R476,J6263,train
R476,J6038,valid
R476,J0562,valid
R476,J8758,train
R476,J3671,valid
R476,J1239,train
R476,J2056,test
R476,J6830,test
R476,J0139,train
R476,J2271,train
R476,J3336,valid
R476,J2927,train
R476,J6318,train
R476,J2111,train
R476,J3630,train
R476,J1265,train
R476,J3140,test
R476,J4333,valid
R476,J8771,train
R476,J3811,valid
R476,J8649,train
R476,J4709,train
R476,J3963,train
R476,J7292,test
R476,J7147,train
R476,J8500,test
R476,J4894,train
R476,J4542,train
R476,J4498,train
R476,J0472,valid
R476,J6905,test
R476,J3561,train
R476,J7762,valid
R476,J2698,test
R476,J5944,train
R476,J6877,train
R476,J4443,valid
R476,J1454,valid
R476,J1982,train
R476,J8008,train
R476,J8672,train
R476,J2246,test
R476,J3508,train
R476,J1437,train
R476,J8113,test
R476,J6880,train
R476,J6721,train
R476,J2990,train
R476,J6235,valid
R476,J7596,train
R476,J8546,valid
R476,J3393,valid
R476,J1489,test
R476,J3947,test
R476,J0982,valid
R476,J6444,valid
R476,J1487,test
R476,J3126,valid
R476,J6749,train
R476,J0445,train
R476,J3767,train
R476,J0113,test
R476,J0624,train
R476,J8224,train
R476,J2127,train
R476,J7677,test
R476,J3615,train
R476,J2600,train
R476,J6000,train
R476,J2627,train
R476,J6953,train
R476,J4113,train
R476,J7508,train
R476,J1271,train
R476,J0253,valid
R476,J5905,valid
R476,J3083,train
R476,J0218,train
R476,J1448,test
R476,J2534,train
R476,J8212,train
R476,J2493,train
R476,J4255,train
R476,J2822,train
R476,J3119,train
R476,J3302,train
R476,J3013,train
R476,J7574,test
R476,J3465,train
R476,J6253,train
R476,J4394,test
R476,J7524,test
R476,J2393,train
R476,J0196,train
R476,J7577,train
R476,J6660,train
R476,J0730,train
R476,J6413,train
R476,J1453,train
R476,J2605,test
R476,J4900,train
R476,J1956,test
R476,J1279,valid
R476,J0437,train
R476,J4793,train
R476,J0050,valid
R476,J7288,test
R476,J1883,valid
R476,J0629,train
R476,J1676,train
R476,J8338,train
R476,J3701,train
R476,J8469,train
R476,J8420,train
R476,J4380,train
R476,J2519,train
R476,J3086,train
R476,J3151,train
R476,J1031,train
R476,J0725,train
R476,J8123,train
R476,J7523,train
R476,J8077,train
R476,J4203,train
R476,J7264,valid
R476,J1420,valid
R476,J4525,test
R476,J0759,test
R476,J3750,train
R476,J2983,train
R476,J2806,test
R476,J4330,train
R476,J6252,train
R477,J4209,test
R477,J0554,valid
R477,J7889,train
R477,J6463,train
R477,J3318,train
R477,J5811,train
R477,J2220,valid
R477,J5360,train
R477,J4337,test
R477,J3100,train
R477,J1823,train
R477,J5229,train
R477,J5267,train
R477,J4789,train
R477,J5315,train
R477,J3307,train
R477,J8177,train
R477,J5211,train
R477,J3445,train
R477,J7802,train
R477,J6680,valid
R477,J7463,train
R477,J1351,train
R477,J6850,train
R477,J2072,train
R477,J8254,valid
R477,J1403,train
R477,J8121,train
R477,J4316,train
R477,J2176,train
R477,J5039,train
R477,J5524,test
R477,J6686,train
R477,J2460,test
R477,J2227,test
R477,J2509,train
R477,J0768,train
R477,J1484,train
R477,J1943,train
R477,J5922,train
R477,J0717,test
R477,J5581,train
R477,J5435,train
R477,J8773,train
R477,J1729,train
R477,J1669,train
R477,J1235,test
R477,J3869,train
R477,J7255,valid
R477,J8659,train
R477,J4860,train
R477,J5247,test
R477,J6414,test
R477,J5635,train
R477,J3734,train
R477,J6221,train
R477,J1732,train
R477,J7088,train
R477,J7599,train
R477,J2600,train
R477,J3464,train
R477,J2141,train
R477,J6780,train
R477,J5771,train
R477,J4862,test
R477,J5289,train
R477,J8780,train
R477,J4868,train
R477,J3499,train
R477,J4008,train
R477,J2953,train
R477,J1305,train
R477,J5194,train
R477,J5781,valid
R477,J5837,train
R477,J3809,valid
R477,J6435,test
R477,J7502,valid
R477,J5031,valid
R477,J6276,train
R477,J8195,valid
R477,J8719,train
R477,J8749,train
R477,J5019,test
R477,J0795,valid
R477,J1976,train
R477,J6602,valid
R477,J5790,train
R477,J1326,train
R477,J1339,train
R477,J7886,train
R477,J1456,train
R477,J8552,train
R477,J6626,train
R477,J7378,valid
R477,J0662,train
R477,J7747,valid
R477,J3154,train
R477,J4989,train
R477,J6115,test
R477,J7075,test
R477,J0180,valid
R477,J2329,valid
R477,J3183,train
R477,J7339,test
R477,J7216,train
R477,J5449,train
R477,J4577,train
R477,J1730,valid
R477,J1869,train
R477,J4204,train
R477,J3883,valid
R477,J0980,valid
R477,J4643,train
R477,J2070,train
R477,J3670,train
R477,J3009,train
R477,J6945,train
R477,J3838,train
R477,J6881,train
R477,J5970,train
R477,J1044,train
R477,J0728,valid
R477,J8520,train
R477,J0820,train
R477,J0047,test
R477,J7276,train
R477,J5466,train
R477,J3254,train
R477,J0232,train
R477,J6010,valid
R477,J5877,train
R477,J6398,train
R477,J8151,train
R477,J8625,train
R477,J8300,valid
R477,J4845,train
R477,J0753,train
R477,J5989,valid
R477,J7435,train
R477,J1083,train
R477,J2906,train
R477,J7159,train
R477,J0626,train
R477,J1447,train
R477,J0787,train
R477,J2282,valid
R477,J2696,valid
R477,J5544,train
R477,J0852,valid
R478,J6522,train
R478,J6523,train
R478,J6524,train
R478,J6525,train
R478,J6526,valid
R478,J6527,train
R478,J6528,train
R478,J6529,test
R478,J6530,test
R478,J6531,valid
R478,J6532,test
R478,J6533,valid
R478,J6534,train
R478,J6535,train
R478,J6536,train
R478,J6537,train
R478,J6538,train
R478,J6539,train
R478,J6540,train
R478,J6541,train
R478,J6542,train
R478,J6543,train
R478,J6544,train
R478,J6545,train
R478,J6546,train
R478,J6547,train
R478,J6548,train
R478,J6549,valid
R478,J6550,train
R478,J6551,train
R478,J6552,test
R478,J6553,train
R478,J6554,train
R478,J6555,valid
R478,J6556,test
R478,J6557,test
R478,J6558,test
R478,J6559,train
R478,J6560,train
R478,J6561,valid
R478,J6562,train
R478,J6563,train
R478,J6564,valid
R478,J6565,test
R478,J6566,train
R478,J6567,train
R478,J6568,train
R478,J6569,valid
R478,J6570,train
R478,J6571,train
